
-100.1 -0.0004663
-87.64 -0.1957
-82.17 0.6670
-74.89 -0.3826
-64.07 -0.6113
-56.17 -0.8484
-51.25 -0.9440
-43.76 -0.9770
-34.68 -0.9474
-26.91 -0.8762
-21.43 -0.7843
-18.22 -0.6967
-15.02 -0.5840
10.35 0.863
15.15 1.022
22.58 1.126
33.28 1.181
44.34 1.148
51.55 1.007
57.5 0.7735
69.97 0.4782
81.12 0.2413
91.64 -0.02492
